ISO,Wavelength_nm,Normalized_Flux,Polarized_Flux,Degree_of_Polarization_%
2I_Borisov,482.83208020050125,0.2136052977926799,0.2084189633549598,-2.4279989734869822
2I_Borisov,483.4586466165414,0.2255180946745507,0.2199820706010836,-2.454802609722418
2I_Borisov,484.0852130325815,0.2378726407791561,0.2319672894329228,-2.482568540413168
2I_Borisov,484.7117794486216,0.2506677570521349,0.2443730189280195,-2.511187796205523
2I_Borisov,485.3383458646616,0.2639009177149019,0.257196388072711,-2.540548058811213
2I_Borisov,485.96491228070175,0.2775681840565111,0.270433199229568,-2.570534101808459
2I_Borisov,486.5914786967419,0.2916641420272237,0.2840778753188114,-2.6010282428561826
2I_Borisov,487.218045112782,0.3061818442000971,0.2981234111579727,-2.6319108055466653
2I_Borisov,487.8446115288221,0.3211127566661846,0.3125613293968861,-2.663060589084056
2I_Borisov,488.4711779448621,0.3364467114236474,0.3273816414748757,-2.694355343945434
2I_Borisov,489.0977443609023,0.3521718648110686,0.3425728140137679,-2.7256722516576986
2I_Borisov,489.7243107769424,0.3682746625202732,0.3581217410440431,-2.756888406807312
2I_Borisov,490.35087719298247,0.3847398117040188,0.3740137224422092,-2.7878812993912785
2I_Borisov,490.97744360902254,0.4015502606688368,0.390232448935262,-2.818529295616297
2I_Borisov,491.6040100250626,0.418687186613142,0.4067599940030557,-2.848712115259154
2I_Borisov,492.2305764411028,0.4361299918355208,0.4235768129816279,-2.8783113037149515
2I_Borisov,492.8571428571429,0.4538563087978573,0.4406617496400188,-2.9072106968805493
2I_Borisov,493.48370927318297,0.4718420143829343,0.4579920504701479,-2.935296877048793
2I_Borisov,494.11027568922304,0.4900612536364143,0.4755433868938518,-2.962459618024305
2I_Borisov,494.7368421052631,0.5084864732290038,0.493289885553467,-2.9885923177139646
2I_Borisov,495.36340852130326,0.5270884648164271,0.5112041668125028,-3.013592416494338
2I_Borisov,495.9899749373434,0.5458364184128808,0.52925739155108,-3.037361799714157
2I_Borisov,496.61654135338347,0.5646979858284096,0.547419316297175,-3.059807182752188
2I_Borisov,497.2431077694236,0.583639354152502,0.5656583566893739,-3.080840477119317
2I_Borisov,497.8696741854636,0.6026253291957235,0.5839416592200755,-3.1003791361680304
2I_Borisov,498.49624060150376,0.6216194287289271,0.6022351811600519,-3.1183464790525592
2I_Borisov,499.1228070175439,0.6405839852860326,0.6205037785161589,-3.1346719916682666
2I_Borisov,499.749373433584,0.6594802582222553,0.6387113018240522,-3.149291603389226
2I_Borisov,500.3759398496241,0.6782685546455385,0.6568206995271993,-3.162147938517915
2I_Borisov,501.0025062656641,0.6969083587655375,0.674794128642544,-3.173190541460187
2I_Borisov,501.62907268170426,0.7153584691325008,0.6925930723621888,-3.182376074741806
2I_Borisov,502.2556390977444,0.7335771431683857,0.7101784641895813,-3.1896684890894256
2I_Borisov,502.88220551378447,0.7515222483253697,0.7275108181583732,-3.195039164908503
2I_Borisov,503.50877192982455,0.7691514191430908,0.7445503646325338,-3.198467024602917
2I_Borisov,504.1353383458646,0.7864222194162559,0.7612571911378914,-3.199938615295485
2I_Borisov,504.7619047619048,0.8032923086292995,0.7775913876283865,-3.199448161624721
2I_Borisov,505.3884711779449,0.819719611765108,0.7935131955452484,-3.1969975884106527
2I_Borisov,506.01503759398497,0.8356624915511317,0.8089831599845796,-3.1925965131007343
2I_Borisov,506.64160401002505,0.8510799221688837,0.8239622842487239,-3.186262208025487
2I_Borisov,507.2681704260651,0.8659316634224483,0.8384121860198106,-3.178019532612026
2I_Borisov,507.89473684210526,0.8801784343385854,0.852295254360453,-3.16790083582148
2I_Borisov,508.5213032581454,0.893782085155597,0.8655748067170528,-3.1559458291932163
2I_Borisov,509.1478696741855,0.9067057666507397,0.878215245076134,-3.1422014309941013
2I_Borisov,509.7744360902256,0.9189140957566831,0.8901822104038428,-3.1267215820844494
2I_Borisov,510.4010025062656,0.9303733164265638,0.9014427344837532,-3.109567034223315
2I_Borisov,511.02756892230576,0.941051454724604,0.9119653882587764,-3.0908051116439257
2I_Borisov,511.6541353383459,0.9509184671449596,0.9217204257795752,-3.0705094468349845
2I_Borisov,512.280701754386,0.9599463811954222,0.9306799228649014,-3.0487596915647712
2I_Borisov,512.907268170426,0.9681094273245322,0.9388179095888612,-3.0256412042821528
2I_Borisov,513.5338345864661,0.9753841613203528,0.9461104957265948,-3.0012447151213384
2I_Borisov,514.1604010025062,0.9817495763662524,0.9525359883134202,-2.9756659698250623
2I_Borisov,514.7869674185464,0.987187204003056,0.9580750005031642,-2.949005353983658
2I_Borisov,515.4135338345865,0.991681203317408,0.962710550949359,-2.9213674990647487
2I_Borisov,516.0401002506266,0.9952184377525748,0.966428152978094,-2.892860871779639
2I_Borisov,516.6666666666666,0.9977885390194756,0.9692158928734942,-2.863597348398078
2I_Borisov,517.2932330827068,0.999383957671922,0.971064496655888,-2.8336917756819333
2I_Borisov,517.9197994987469,1.0,0.97196738479839,-2.8032615201609947
2I_Borisov,518.546365914787,0.999634850988543,0.9719207143995056,-2.772426007519717
2I_Borisov,519.172932330827,0.9982895831828574,0.9709234084070064,-2.7413062539027173
2I_Borisov,519.7994987468671,0.9959681514004988,0.9689771715711688,-2.710024390978373
2I_Borisov,520.4260651629072,0.9926773733250408,0.9660864928928828,-2.678703186624476
2I_Borisov,521.0526315789474,0.9884268961146024,0.962258634423382,-2.647465563117024
2I_Borisov,521.6791979949875,0.9832291492535864,0.9575036063667122,-2.616434114713108
2I_Borisov,522.3057644110276,0.9770992839696904,0.951834128532568,-2.585730626521061
2I_Borisov,522.9323308270676,0.9700550996291012,0.9452655782850272,-2.5554755965462363
2I_Borisov,523.5588972431078,0.9621169576099572,0.937815925230936,-2.525787762788071
2I_Borisov,524.1854636591479,0.9533076832369912,0.9295056529893356,-2.496783637244455
2I_Borisov,524.812030075188,0.9436524564379984,0.920357668479328,-2.4685770486521426
2I_Borisov,525.438596491228,0.9331786918548356,0.9103971992572316,-2.4412786957578647
2I_Borisov,526.0651629072681,0.9219159092073298,0.899651679523676,-2.4149957128732877
2I_Borisov,526.6917293233082,0.9098955947673804,0.888150625506544,-2.3898312494188447
2I_Borisov,527.3182957393484,0.8971510548521175,0.8759255010054359,-2.3658840651065574
2I_Borisov,527.9448621553885,0.883717262288938,0.863009573956721,-2.343248142350595
2I_Borisov,528.5714285714286,0.8696306968411649,0.8494377649443899,-2.3220123174266343
2I_Borisov,529.1979949874686,0.8549291806109609,0.8352464886402524,-2.3022599318276478
2I_Borisov,529.8245614035088,0.8396517094555539,0.8204734892066378,-2.2840685051843237
2I_Borisov,530.4511278195489,0.8238382814640283,0.8051576707353645,-2.267509431033824
2I_Borisov,531.077694235589,0.8075297235447033,0.7893389238276646,-2.252647696630792
2I_Borisov,531.704260651629,0.790767517167812,0.7730579494409252,-2.2395416279002944
2I_Borisov,532.3308270676691,0.7735936242946938,0.7563560811389912,-2.2282426605336183
2I_Borisov,532.9573934837092,0.7560503145036003,0.7392751068836136,-2.218795138125267
2I_Borisov,533.5839598997494,0.738179994293597,0.7218570914952323,-2.2112361381433945
2I_Borisov,534.2105263157895,0.7200250395124569,0.7041442008919403,-2.2055953264166748
2I_Borisov,534.8370927318296,0.7016276318121876,0.6861785291863287,-2.2018948407086523
2I_Borisov,535.4636591478696,0.6830295999877312,0.6680019296816332,-2.200149203836534
2I_Borisov,536.0902255639098,0.6642722670005284,0.6496558507612917,-2.200365266675369
2I_Borisov,536.7167919799499,0.6453963034301331,0.6311811776107187,-2.2025421812713053
2I_Borisov,537.34335839599,0.6264415880341049,0.6126180806471313,-2.206671404169442
2I_Borisov,537.9699248120301,0.6074470760300684,0.594005871463785,-2.212736729943225
2I_Borisov,538.5964912280701,0.5884506756443265,0.575382867019412,-2.220714354793781
2I_Borisov,539.2230576441102,0.569489133399867,0.5567862627233353,-2.230572969969615
2I_Borisov,539.8496240601504,0.5505979285434014,0.5382520149823039,-2.242273884640004
2I_Borisov,540.4761904761905,0.5318111769370629,0.5198147336877174,-2.2557711777398937
2I_Borisov,541.1027568922306,0.5131615446660812,0.5015075850324093,-2.271011878190364
2I_Borisov,541.7293233082706,0.4946801715400785,0.4833622049558065,-2.287936172787357
2I_Borisov,542.3558897243108,0.4763966045928053,0.4654086234256614,-2.3064776409428287
2I_Borisov,542.9824561403509,0.458338741614182,0.44767519967504,-2.3265635153570066
2I_Borisov,543.609022556391,0.4405327846796113,0.4301885684253694,-2.348114967598821
2I_Borisov,544.2355889724311,0.4230032035755838,0.4129735970413742,-2.371047417473626
2I_Borisov,544.8621553884711,0.405772708957631,0.3960533534819931,-2.3952708649641434
2I_Borisov,545.4887218045112,0.3888622350175448,0.3794490848340451,-2.420690243441882
2I_Borisov,546.1152882205514,0.3722909313815677,0.3631802061428673,-2.44720579276283
2I_Borisov,546.7418546365915,0.3560761639104167,0.3472642991870929,-2.4747134507831565
2I_Borisov,547.3684210526316,0.3402335240256872,0.3317171207835339,-2.5031052617584697
2I_Borisov,547.9949874686716,0.3247768461458284,0.316552620153408,-2.532269800023729
2I_Borisov,548.6215538847118,0.3097182327782907,0.3017829648328454,-2.5620926072911376
2I_Borisov,549.2481203007519,0.2950680867831007,0.2874185745693132,-2.5924566418497488
2I_Borisov,549.874686716792,0.2808351502967318,0.2734681626110912,-2.623242737903945
2I_Borisov,550.5012531328321,0.2670265497840366,0.2599387837695624,-2.654330073247991
2I_Borisov,551.1278195488721,0.2536478466697671,0.2468358886134427,-2.685596643441309
2I_Borisov,551.7543859649122,0.2407030929900888,0.2341633831403497,-2.7169197406235104
2I_Borisov,552.3809523809524,0.2281948914981079,0.2219236932638776,-2.7481764350900564
2I_Borisov,553.0075187969925,0.2161244596557319,0.2101178334534305,-2.779244057738534
2I_Borisov,553.6340852130326,0.2044916969468377,0.1987454788690365,-2.8100006814922334
2I_Borisov,554.2606516290726,0.1932952549536853,0.1878050403440148,-2.840325599811543
2I_Borisov,554.8872180451128,0.1825326096492172,0.1772937415839822,-2.8700998004152867
2I_Borisov,555.5137844611529,0.1722001353723402,0.1672076979711051,-2.899206432352797
2I_Borisov,556.140350877193,0.1622931799709124,0.1575419963869606,-2.9275312645937457
2I_Borisov,556.7669172932331,0.1528061406178731,0.1482907754956136,-2.9549631343358604
2I_Borisov,557.3934837092731,0.14373253982915,0.1394473059597507,-2.981394383271188
2I_Borisov,558.0200501253132,0.1350651012375592,0.1310040700966626,-3.006721280098718
2I_Borisov,558.6466165413534,0.1267958247043621,0.1229528405168486,-3.030844427625199
2I_Borisov,559.2731829573935,0.1189160603791976,0.1152847573256059,-3.053669152856414
2I_Borisov,559.8997493734336,0.111416581349361,0.1079904035066096,-3.0751058785480536
2I_Borisov,560.5263157894736,0.1042876545506364,0.1010598781458221,-3.0950704747579105
2I_Borisov,561.1528822055138,0.0975191096436005,0.0944828671934977,-3.1134845890197824
2I_Borisov,561.7794486215539,0.0911004055914067,0.0882487115013253,-3.13027595384324
2I_Borisov,562.406015037594,0.0850206947070436,0.0823464719103597,-3.1453786703325086
2I_Borisov,563.0325814536341,0.0792688839698484,0.0767649912031249,-3.158733466811322
2I_Borisov,563.6591478696741,0.0738336934422149,0.0714929527696809,-3.1702879314388
2I_Borisov,564.2857142857142,0.0687037116478886,0.0665189358724079,-3.1799967179034154
2I_Borisov,564.9122807017544,0.0638674478026804,0.0618314674274531,-3.187821723387794
2I_Borisov,565.5388471177945,0.0593133808167278,0.0574190702520735,-3.1937322381059032
2I_Borisov,566.1654135338346,0.0550300050143687,0.0532703077563,-3.197705065825783
2I_Borisov,566.7919799498746,0.0510058725432209,0.0493738250844085,-3.1997246149047878
2I_Borisov,567.4185463659148,0.0472296324679474,0.0457183867364129,-3.199782959480089
2I_Borisov,568.0451127819549,0.0436900665664528,0.0422929107222837,-3.197879870574288
2I_Borisov,568.671679197995,0.0403761218667487,0.0390864993217074,-3.1940228169940434
2I_Borisov,569.2982456140351,0.037276939981463,0.0360884665400507,-3.188226936018225
2I_Borisov,569.9248120300751,0.0343818833138569,0.0332883623667197,-3.180514973990585
2I_Borisov,570.5513784461152,0.0316805582243004,0.0306759939554446,-3.1709171970501333
2I_Borisov,571.1779448621554,0.0291628352594265,0.0282414438572023,-3.159471272349534
2I_Borisov,571.8045112781955,0.0268188665576633,0.0259750854456317,-3.146222120227719
2I_Borisov,572.4310776942356,0.0246391005545658,0.0238675956819741,-3.1312217379168352
2I_Borisov,573.0576441102756,0.0226142941194266,0.0219099653719549,-3.114528995475446
2I_Borisov,573.6842105263158,0.0207355222610346,0.0200935070706647,-3.0962094047488304
2I_Borisov,574.3107769423559,0.0189941855453261,0.0184098607935923,-3.076334862263136
2I_Borisov,574.937343358396,0.0173820153710498,0.016850997692604,-3.0549833670623725
2I_Borisov,575.5639097744361,0.0158910772515961,0.0154092218550069,-3.032238714595672
2I_Borisov,576.1904761904761,0.0145137722518633,0.0140771703819977,-3.008190167856136
2I_Borisov,576.8170426065162,0.0132428367285945,0.0128478118999315,-2.982932107061921
2I_Borisov,577.4436090225564,0.0120713405210989,0.0117144436540672,-2.956563659254412
2I_Borisov,578.0701754385965,0.0109926837367759,0.0106706873298836,-2.9291883092671687
2I_Borisov,578.6967418546366,0.0100005922725029,0.0097104837418307,-2.9009134935923764
2I_Borisov,579.3233082706766,0.0090891122088272,0.0088280865236123,-2.8718501787387654
2I_Borisov,579.9498746867168,0.0082526032091184,0.0080180549478654,-2.842112425735712
2I_Borisov,580.5764411027569,0.0074857310504911,0.0072752459965439,-2.811816942492704
2I_Borisov,581.203007518797,0.0067834594074976,0.0065948057964895,-2.7810826257708827
2I_Borisov,581.8295739348371,0.0061410410034053,0.0059721605276921,-2.750030094564341
2I_Borisov,582.4561403508771,0.0055540082373915,0.0054030069046581,-2.718781216722366
2I_Borisov,583.0827067669172,0.0050181633893098,0.0048833023242026,-2.687458630670464
2I_Borisov,583.7092731829574,0.004529568496862,0.0044092547659207,-2.656185264107207
2I_Borisov,584.3358395989975,0.0040845349931332,0.0039773125246169,-2.625083851565828
2I_Borisov,584.9624060150376,0.0036796131855656,0.0035841538471408,-2.5942764527338538
2I_Borisov,585.5889724310777,0.0033115816506317,0.0032266765394244,-2.563883973421274
2I_Borisov,586.2155388471178,0.0029774366117538,0.002901987603077,-2.534025691057148
2I_Borisov,586.8421052631579,0.002674381361467,0.0026073929547003,-2.504818786576944
2I_Borisov,587.468671679198,0.0023998157824596,0.0023403872751531,-2.4763778845376576
2I_Borisov,588.0952380952381,0.0021513260159995,0.0020986440303559,-2.448814603265672
2I_Borisov,588.7218045112782,0.0019266743203815,0.0018800056998733,-2.4222371168027608
2I_Borisov,589.3483709273182,0.0017237891564353,0.0016824742444763,-2.3967497303694256
2I_Borisov,589.9749373433584,0.0015407555318458,0.0015042018391583,-2.372452471011699
2I_Borisov,590.6015037593985,0.0013758056310521,0.0013434818936715,-2.3494406950379623
2I_Borisov,591.2280701754386,0.0012273097528308,0.0011987403785517,-2.32780471378636
2I_Borisov,591.8546365914787,0.001093767573339,0.0010685274708203,-2.3076294391915977
2I_Borisov,592.4812030075188,0.0009737997483818,0.0009515095300771,-2.288994050542064
2I_Borisov,593.1077694235589,0.0008661398649925,0.0008464614125183,-2.271971683735131
2I_Borisov,593.734335839599,0.0007696267490567,0.0007522591275356,-2.2566291442501534
2I_Borisov,594.3609022556391,0.0006831971326673,0.000667872838944,-2.243026644965663
2I_Borisov,594.9874686716792,0.0006058786821635,0.0005923602105551,-2.2312175698496737
2I_Borisov,595.6140350877192,0.0005367833853654,0.0005248600937341,-2.221248264450536
2I_Borisov,596.2406015037594,0.0004751012943586,0.000464586552748,-2.213157854010562
2I_Borisov,596.8671679197995,0.0004200946182934,0.0004108232221108,-2.2069780899162543
2I_Borisov,597.4937343358396,0.0003710921590295,0.0003629179887469,-2.202733225087744
2I_Borisov,598.1203007518797,0.0003274840810634,0.000320277990616,-2.200439918796499
2I_Borisov,598.7468671679198,0.0002887170060012,0.0002823649224474,-2.20010717128484
2I_Borisov,599.3734335839599,0.0002542894208788,0.0002486906384217,-2.2017362884438483
2I_Borisov,600.0,0.0002237473888557,0.0002188130409782,-2.205320876688309
3I_ATLAS,350.0,0.0393746263135076,0.0385007847379504,-2.219301254060222
3I_ATLAS,350.6265664160401,0.0408907050310444,0.0399793087539682,-2.2288592881542675
3I_ATLAS,351.2531328320802,0.0424384932191213,0.0414877579372712,-2.2402663472080424
3I_ATLAS,351.8796992481203,0.0440172105157571,0.0430252925087268,-2.253477663413589
3I_ATLAS,352.5062656641604,0.0456259879317864,0.0445909891378448,-2.2684413880284846
3I_ATLAS,353.1328320802005,0.0472638667773032,0.0461838407271709,-2.285098794859876
3I_ATLAS,353.7593984962406,0.0489297978352486,0.0478027564507752,-2.3033845107395763
3I_ATLAS,354.3859649122807,0.0506226407943369,0.0494465620506661,-2.3232267720856736
3I_ATLAS,355.0125313283208,0.0523411639528039,0.0511140003937702,-2.3445477065437603
3I_ATLAS,355.6390977443609,0.0540840442036559,0.0528037322909371,-2.367263638602497
3I_ATLAS,356.265664160401,0.0558498673112075,0.0545143375782311,-2.391285417984049
3I_ATLAS,356.8922305764411,0.0576371284877412,0.0562443164596222,-2.416518769520644
3I_ATLAS,357.5187969924812,0.0594442332780654,0.0579920911090386,-2.4428646631441207
3I_ATLAS,358.1453634085213,0.061269498758638,0.0597560075286569,-2.4702197025364074
3I_ATLAS,358.7719298245614,0.0631111550567311,0.0615343376592489,-2.498476530915685
3I_ATLAS,359.3984962406015,0.0649673471938538,0.0633252817374106,-2.5275242523656263
3I_ATLAS,360.0250626566416,0.0668361372563426,0.065126970893572,-2.5572488670542644
3I_ATLAS,360.6516290726817,0.0687155068946489,0.0669374699838193,-2.587533718634369
3I_ATLAS,361.2781954887218,0.0706033601514381,0.0687547806477776,-2.618259952069497
3I_ATLAS,361.9047619047619,0.0724975266171554,0.0705768445840953,-2.649306980088992
3I_ATLAS,362.531328320802,0.0743957649102063,0.0724015470344387,-2.6805529564412054
3I_ATLAS,363.1578947368421,0.0762957664773867,0.0742267204663698,-2.711875254087735
3I_ATLAS,363.7844611528822,0.0781951597086436,0.0760501484450086,-2.7431509464618737
3I_ATLAS,364.4110275689223,0.0800915143586954,0.0778695696830059,-2.774257289902585
3I_ATLAS,365.0375939849624,0.0819823462664834,0.0796826822580515,-2.80507220537068
3I_ATLAS,365.6641604010025,0.0838651223618688,0.0814871479869041,-2.8354747575565957
3I_ATLAS,366.2907268170426,0.0857372659474582,0.0832805969447803,-2.865345629499566
3I_ATLAS,366.9172932330827,0.0875961622419213,0.0850606321188335,-2.8945675908554467
3I_ATLAS,367.5438596491228,0.0894391641696898,0.0868248341844134,-2.923025957975462
3I_ATLAS,368.1704260651629,0.0912635983804883,0.0885707663928026,-2.950609043990291
3I_ATLAS,368.796992481203,0.09306677148076,0.0902959795591606,-2.9772085971330458
3I_ATLAS,369.4235588972431,0.094845976457733,0.0919980171394869,-3.002720225580984
3I_ATLAS,370.0501253132832,0.0965984992756112,0.0936744203854903,-3.027043807148577
3I_ATLAS,370.6766917293233,0.0983216256222037,0.0953227335663602,-3.050083882224076
3I_ATLAS,371.3032581453634,0.1000126477832179,0.0969405092465258,-3.071750028407516
3I_ATLAS,371.9298245614035,0.1016688716204412,0.0985253136085778,-3.091957215379783
3I_ATLAS,372.5563909774436,0.103287623629155,0.1000747318105973,-3.110626138610114
3I_ATLAS,373.1829573934837,0.1048662580493287,0.1015863733671714,-3.127683530592313
3I_ATLAS,373.8095238095238,0.1064021640044851,0.1030578775433876,-3.1430624483882497
3I_ATLAS,374.43609022556393,0.1078927726415769,0.1044869187510618,-3.1567025363501475
3I_ATLAS,375.062656641604,0.1093355642447913,0.1058712119363707,-3.168550262990574
3I_ATLAS,375.6892230576441,0.110728075295917,0.1072085179479399,-3.178559131070545
3I_ATLAS,376.3157894736842,0.1120679054537453,0.1084966488742454,-3.186689860081216
3I_ATLAS,376.9423558897243,0.1133527244249632,0.1097334733389646,-3.192910540403012
3I_ATLAS,377.5689223057644,0.1145802786991151,0.1109169217426241,-3.1971967585371788
3I_ATLAS,378.1954887218045,0.1157483981204686,0.1120449914385589,-3.199531692918282
3I_ATLAS,378.8220551378446,0.1168550022700256,0.1131157518308278,-3.199906179931629
3I_ATLAS,379.4486215538847,0.1178981066314547,0.1141273493813115,-3.1983187498765173
3I_ATLAS,380.0751879699248,0.1188758285154025,0.1150780125127816,-3.1947756327341814
3I_ATLAS,380.7017543859649,0.1197863927174594,0.1159660563942666,-3.189290733717792
3I_ATLAS,381.328320802005,0.1206281368859939,0.1167898875945634,-3.1818855787004656
3I_ATLAS,381.9548872180451,0.1213995165771562,0.1175480085892785,-3.172589229735455
3I_ATLAS,382.5814536340852,0.1220991099755401,0.118239022106322,-3.161438171000073
3I_ATLAS,383.2080200501253,0.1227256222603168,0.118861635294353,-3.148476165610968
3I_ATLAS,383.83458646616543,0.1232778895980786,0.1194146636982868,-3.1337540838726765
3I_ATLAS,384.4611528822055,0.1237548827451601,0.1198970350256483,-3.117329703633536
3I_ATLAS,385.0877192982456,0.1241557102438352,0.1203077926872992,-3.099267483532434
3I_ATLAS,385.7142857142857,0.124479621198499,0.1206460990958943,-3.079638310026332
3I_ATLAS,386.3408521303258,0.1247260076197357,0.120911238705356,-3.0585192191913784
3I_ATLAS,386.96741854636593,0.1248944063260347,0.1211026207746977,-3.035993094389373
3I_ATLAS,387.593984962406,0.1249845003948304,0.1212197818396977,-3.012148340986185
3I_ATLAS,388.2205513784461,0.1249961201565102,0.1212623878762341,-2.9870785393986448
3I_ATLAS,388.8471177944862,0.1249292437270279,0.1212302361395438,-2.9608820778316005
3I_ATLAS,389.4736842105263,0.1247839970767928,0.1211232566642816,-2.933661766146477
3I_ATLAS,390.1002506265664,0.1245606536355336,0.120941513411025,-2.9055244323767044
3I_ATLAS,390.7268170426065,0.1242596334348834,0.1206852050458078,-2.8765805034735825
3I_ATLAS,391.3533834586466,0.123881501792457,0.1203546653403689,-2.8469435719279064
3I_ATLAS,391.9799498746867,0.1234269675432035,0.1199503631820765,-2.816729949968228
3I_ATLAS,392.6065162907268,0.122896880825792,0.1194729021839193,-2.78605821308532
3I_ATLAS,393.2330827067669,0.1222922304337224,0.1189230198865532,-2.755048734674275
3I_ATLAS,393.859649122807,0.1216141407427327,0.1183015865461369,-2.723823213620654
3I_ATLAS,394.4862155388471,0.1208638682278871,0.1176096035035759,-2.6925041966845966
3I_ATLAS,395.1127819548872,0.1200427975854706,0.1168482011328098,-2.6612145975574317
3I_ATLAS,395.7393483709273,0.1191524374764737,0.1160186363679096,-2.6300772144782267
3I_ATLAS,396.3659147869674,0.11819441591001,0.115122289810978,-2.5992142483034235
3I_ATLAS,396.9924812030075,0.1171704752864786,0.1141606624251558,-2.5687468229209736
3I_ATLAS,397.6190476190476,0.1160824671216331,0.113135371819403,-2.538794509891077
3I_ATLAS,398.2456140350877,0.1149323464739606,0.1120481481341319,-2.5094748591791696
3I_ATLAS,398.8721804511278,0.1137221660988948,0.1109008295391916,-2.480902937822797
3I_ATLAS,399.498746867168,0.1124540703543754,0.1096953573581166,-2.4531908783428915
3I_ATLAS,400.125313283208,0.1111302888831353,0.1084337708349419,-2.4264474386718025
3I_ATLAS,400.7518796992481,0.1097531300978179,0.1071182015622121,-2.400777575325102
3I_ATLAS,401.3784461152882,0.1083249744956254,0.1057508675910672,-2.376282031492344
3I_ATLAS,402.0050125313283,0.1068482678296533,0.1043340672464406,-2.353056941663315
3I_ATLAS,402.6315789473685,0.1053255141643745,0.1028701726724231,-2.3311934543414328
3I_ATLAS,403.2581453634085,0.1037592688429277,0.1013616231347402,-2.310777374325031
3I_ATLAS,403.8847117794486,0.1021521313938902,0.0998109181089932,-2.2918888259603607
3I_ATLAS,404.5112781954887,0.100506738405132,0.0982206101848568,-2.2746019386879497
3I_ATLAS,405.1378446115288,0.0988257563921148,0.0965932978177517,-2.258984556116385
3I_ATLAS,405.76441102756894,0.0971118746876426,0.0949316179606293,-2.2450979697652764
3I_ATLAS,406.390977443609,0.0953677983795956,0.0932382386093993,-2.232996678522376
3I_ATLAS,407.0175438596491,0.0935962413225718,0.0915158512961797,-2.2227281747588354
3I_ATLAS,407.6441102756892,0.0917999192486548,0.0897671635649675,-2.214332757942055
3I_ATLAS,408.2706766917293,0.0899815430017035,0.0879948914644881,-2.2078433764775798
3I_ATLAS,408.89724310776944,0.0881438119186388,0.0862017520928978,-2.2032854984007497
3I_ATLAS,409.5238095238095,0.0862894073801985,0.0843904562286871,-2.2006770114256105
3I_ATLAS,410.1503759398496,0.0844209865525307,0.0825637010815514,-2.2000281527433074
3I_ATLAS,410.7769423558897,0.0825411763398338,0.0807241631961921,-2.2013414688455133
3I_ATLAS,411.4035087719298,0.0806525675670143,0.0788744915409684,-2.2046118055305373
3I_ATLAS,412.03007518796994,0.0787577094100454,0.077017300812069,-2.2098263281313577
3I_ATLAS,412.65664160401,0.0768591040903752,0.0751551649824225,-2.2169645718861744
3I_ATLAS,413.2832080200501,0.0749592018483563,0.0732906111229187,-2.2259985222538123
3I_ATLAS,413.90977443609023,0.0730603962092767,0.0714261135217184,-2.236892724858765
3I_ATLAS,414.5363408521303,0.071165019554151,0.0695640881254689,-2.2496044246343887
3I_ATLAS,415.1629072681704,0.0692753390060097,0.0677068873241657,-2.264083733618183
3I_ATLAS,415.7894736842105,0.0673935526410108,0.0658567950992272,-2.280273826740612
3I_ATLAS,416.4160401002506,0.0655217860322837,0.0640160225520738,-2.298111164839106
3I_ATLAS,417.04260651629073,0.0636620891330411,0.0621867038282007,-2.317525744021985
3I_ATLAS,417.6691729323308,0.0618164335041383,0.0603708924493695,-2.338441370403663
3I_ATLAS,418.2957393483709,0.0599867098899474,0.0585705580641907,-2.360775959132938
3I_ATLAS,418.922305764411,0.058174726145159,0.0567875836250259,-2.384441856540771
3I_ATLAS,419.5488721804511,0.0563822055139119,0.0550237629968266,-2.4093461841433026
3I_ATLAS,420.1754385964912,0.0546107852615164,0.0532807990012863,-2.4353912031500107
3I_ATLAS,420.8020050125313,0.0528620156579692,0.0515603018975143,-2.462474698046484
3I_ATLAS,421.4285714285714,0.0511373593114622,0.0498637882983766,-2.4904903777464296
3I_ATLAS,422.0551378446115,0.0494381908491919,0.0481926805197101,-2.519328292738527
3I_ATLAS,422.6817042606516,0.0477657969419457,0.0465483063578023,-2.548875266591053
3I_ATLAS,423.3082706766917,0.04612137666823,0.0449318992888815,-2.5790153401207694
3I_ATLAS,423.9348370927318,0.0445060422130686,0.0433445990828651,-2.609630226482905
3I_ATLAS,424.561403508772,0.0429208198960741,0.0417874528223001,-2.640599775396246
3I_ATLAS,425.187969924812,0.0413666515229727,0.0402614163162991,-2.6718024446813624
3I_ATLAS,425.8145363408521,0.0398443960544305,0.0387673558983286,-2.7031157772614915
3I_ATLAS,426.4411027568922,0.0383548315858153,0.0373060505959644,-2.7344168817539614
3I_ATLAS,427.0676691729323,0.0368986576314032,0.035878194660171,-2.7655829147660853
3I_ATLAS,427.6942355889725,0.0354764977065184,0.0344844004413068,-2.79649156300274
3I_ATLAS,428.3208020050125,0.0340889022011792,0.0331252015988974,-2.827021523293499
3I_ATLAS,428.9473684210526,0.0327363515389825,0.0318010566322348,-2.857052978655503
3I_ATLAS,429.5739348370928,0.0314192596152315,0.0305123527190713,-2.886468068523651
3I_ATLAS,430.2005012531328,0.0301379775086473,0.0292594098500487,-2.915151351302696
3I_ATLAS,430.82706766917295,0.0288927974614248,0.0280424852470373,-2.9429902574259468
3I_ATLAS,431.453634085213,0.027683957122891,0.0268617780542463,-2.969875531142454
3I_ATLAS,432.0802005012531,0.0265116440525614,0.0257174342917714,-2.9957016592989283
